ASV_ID	BS	RS	BL1	BL2	BL3	BL4	BL5	BL6	BL7	BL8	BL9	BL10	BL11	BL12	BL13	BL14	BL15	BL16	BL17	BL18	BL19	BL20	BL21	BL22	BL23	BL24	BL25	BL26	BL27	BL28	BL29	BL30	BL31	BL32	BL33	BL34	BL35	BL36	BL37	BL38	BL39	BL40	BL41	BL42	BL43	BL44	BL45	BL46	BL47	BL48	BL49	BL50	BL51	BL52	BL53	BL54	BL55	BL56	BL57	BL58	BL59	BL60	BM1	BM2	BM3	BM4	BM5	BM6	BM7	BM8	BM9	BM10	BM11	BM12	BM13	BM14	BM15	BM16	BM17	BM18	BM19	BM20	BM21	BM22	BM23	BM24	BM25	BM26	BM27	BM28	BM29	BM30	BM31	BM32	BM33	BM34	BM35	BM36	BM37	BM38	BM39	BM40	BM41	BM42	BM43	BM44	BM45	BM46	BM47	BM48	BM49	BM50	BM51	BM52	BM53	BM54	BM55	BM56	BM57	BM58	BM59	BM60	BH1	BH2	BH3	BH4	BH5	BH6	BH7	BH8	BH9	BH10	BH11	BH12	BH13	BH14	BH15	BH16	BH17	BH18	BH19	BH20	BH21	BH22	BH23	BH24	BH25	BH26	BH27	BH28	BH29	BH30	BH31	BH32	BH33	BH34	BH35	BH36	BH37	BH38	BH39	BH40	BH41	BH42	BH43	BH44	BH45	BH46	BH47	BH48	BH49	BH50	BH51	BH52	BH53	BH54	BH55	BH56	BH57	BH58	BH59	BH60	RL1	RL2	RL3	RL4	RL5	RL6	RL7	RL8	RL9	RL10	RL11	RL12	RL13	RL14	RL15	RL16	RL17	RL18	RL19	RL20	RL21	RL22	RL23	RL24	RL25	RL26	RL27	RL28	RL29	RL30	RL31	RL32	RL33	RL34	RL35	RL36	RL37	RL38	RL39	RL40	RL41	RL42	RL43	RL44	RL45	RL46	RL47	RL48	RL49	RL50	RL51	RL52	RL53	RL54	RL55	RL56	RL57	RL58	RL59	RL60	RM1	RM2	RM3	RM4	RM5	RM6	RM7	RM8	RM9	RM10	RM11	RM12	RM13	RM14	RM15	RM16	RM17	RM18	RM19	RM20	RM21	RM22	RM23	RM24	RM25	RM26	RM27	RM28	RM29	RM30	RM31	RM32	RM33	RM34	RM35	RM36	RM37	RM38	RM39	RM40	RM41	RM42	RM43	RM44	RM45	RM46	RM47	RM48	RM49	RM50	RM51	RM52	RM53	RM54	RM55	RM56	RM57	RM58	RM59	RM60	RH1	RH2	RH3	RH4	RH5	RH6	RH7	RH8	RH9	RH10	RH11	RH12	RH13	RH14	RH15	RH16	RH17	RH18	RH19	RH20	RH21	RH22	RH23	RH24	RH25	RH26	RH27	RH28	RH29	RH30	RH31	RH32	RH33	RH34	RH35	RH36	RH37	RH38	RH39	RH40	RH41	RH42	RH43	RH44	RH45	RH46	RH47	RH48	RH49	RH50	RH51	RH52	RH53	RH54	RH55	RH56	RH57	RH58	RH59	RH60
ASV11	0	0	0	0	0	7149	26	82	0	0	0	0	5411	0	0	109	46	0	0	0	0	0	0	0	0	0	0	0	193	4309	6055	6331	16	30	0	0	0	0	3598	0	0	0	420	0	5	0	0	0	0	10	12	0	0	0	0	33	0	0	10	207	0	0	0	495	0	1053	0	0	0	0	0	0	1058	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	350	1578	6074	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12	0	44	0	0	0	0	0	0	0	223	0	0	0	0	0	34	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	198	0	0	85	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	26	0	0	295	1449	817	3394	285	0	0	0	330	308	110	357	1130	873	706	1236	160	0	2596	58	472	38	0	0	0	0	53	0	887	711	299	1350	127	314	549	653	566	1307	325	197	529	236	519	336	0	267	0	366	390	11	1598	457	0	62	45	0	252	635	0	0	26	627	16	934	238	661	0	167	329	115	98	815	295	541	399	667	199	0	521	0	179	265	0	0	0	36	476	227	724	215	0	209	0	451	268	239	0	650	145	200	1016	316	454	118	164	127	18	96	58	39	481	270	34	18	65	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13	0	0	87	0	97	0	25	0	0	15	700	0	0	4	48	63	171	34	223	96	110	363	275	255	44	727	11	0	97	0	0	0	76	53	44	89	5	661	74	126	379	180	17	452	220	259	94	230	190	54	135	48	0	56	49	0	181	138	0	0	0	0	245	2776	222	0	0	0	0	289	4001	0	0	0	175	9	386	0	261	23	24	910	620	1579	246	212	19	207	0	0	0	285	39	163	232	143	0	1030	0	529	759	101	0	1584	91	62	369	5117	444	19	857	55	0	133	14	0	650	41	0	0	8	4	201	10	0	0	4	0	0	195	0	0	5	0	196	0	0	0	3	0	18	33	519	98	256	0	0	0	0	0	0	0	36	0	147	837	0	288	0	0	155	3	0	21	0	0	0	483	0	21	0	0	0	0	31	0	38	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	114	0	0	0	0	0	0	715	0	0	0	0	24	143	0	10	0	0	23	20	0	0	0	0	57	0	0	0	226	100	0	0	14	15	0	0	0	36	0	0	0	0	0	0	0	0	10	0	53	20	0	0	0	43	63	0	0	0	0	107	1636	0	0	41	0	34	0	0	0	0	0	0	0	85	0	123	23	156	168	343	79	988	0	0	0	0	0	0	0	52	0	0	78	0	325	0	0	118	0	0	0	127	159	36	566	47	0	223	0	0	333	0	0	479	0	0	0	0	0
ASV14	0	40	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	95	0	0	0	0	90	0	0	0	0	0	0	0	283	94	0	0	0	0	0	0	0	28	0	139	223	0	195	0	0	0	0	0	0	0	0	35	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	92	0	0	0	0	0	0	38	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	251	0	720	1181	1104	583	1602	0	0	1467	1047	963	224	0	419	104	567	567	506	0	212	0	982	0	0	0	0	148	0	0	1366	955	0	618	0	1287	1442	817	621	0	583	1095	0	0	968	912	393	431	392	972	1042	817	631	790	166	365	280	238	751	0	0	0	23	505	0	0	220	43	0	223	433	292	42	35	336	169	433	0	195	0	0	0	123	0	0	0	0	0	70	232	568	358	0	0	0	221	691	445	0	539	90	237	590	259	503	245	224	83	0	92	124	58	459	199	29	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15	0	0	0	0	54	0	28	14	0	0	103	23	0	0	0	27	65	141	379	0	0	53	234	26	30	602	117	0	0	0	0	0	0	71	28	236	769	0	28	0	267	0	35	0	53	126	0	342	0	0	0	0	0	0	30	0	0	31	62	194	0	2	368	64	30	0	0	2	0	135	0	0	0	0	178	0	0	0	391	35	0	0	62	0	0	0	0	0	0	0	0	0	0	50	0	139	0	193	0	0	191	256	0	518	108	132	0	64	40	0	6	14	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	70	1204	0	299	588	617	518	783	0	0	1252	1491	256	1261	218	480	208	424	440	1428	0	840	1077	862	0	0	0	0	131	0	0	378	361	346	537	29	830	590	317	291	0	304	1772	397	0	249	369	1737	280	111	466	535	133	282	444	0	663	262	0	0	679	0	0	23	168	3	0	0	163	0	122	427	104	122	99	139	71	213	216	119	0	308	26	244	0	0	0	0	0	93	399	139	116	66	104	0	112	228	267	0	0	147	415	370	265	235	100	0	96	18	74	21	26	221	158	39	12	57	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	47	0	0	0	0	760	0	0	0	0	0	0	1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	57	0	0	0	450	0	0	361	414	0	118	0	302	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	865	0	0	0	346	0	0	0	0	0	62	0	84	0	0	1009	904	0	0	0	194	0	186	0	0	0	0	0	136	0	349	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485	0	0	0	0	0	0	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	104	0	0	0	0	1151	0	0	3741	739	0	1065	0	0	0	0	321	39	0	0	0	306	0	0	0	0	2314	2304	0	0	213	0	0	0	1955	67	313	68	193	0	473	0	355	0	0	1925	1617	0	0	0	302	0	0	0	0	0	0	0	0	0	349	94	0
ASV17	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	916	0	0	0	0	0	207	803	0	0	0	163	200	769	0	107	0	0	647	240	0	225	0	0	0	0	0	0	3147	0	0	45	46	0	2822	0	0	207	102	0	1000	66	30	64	2595	0	43	1323	0	0	0	0	0	303	0	0	3	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	253	3024	0	892	0	1011	0	2679	0	0	0	0	0	0	0	0	3457	0	0	131	1179	0	0	0	0	0	546	0	0	335	503	0	744	0	0	1339	0	0	689	0	0	0	0	0	0	0	0
ASV18	0	27	598	89	0	0	21	0	30	179	117	0	0	56	172	130	0	51	254	0	194	584	202	0	719	0	17	0	128	0	0	0	0	72	1401	567	400	276	85	0	841	1176	128	247	125	595	506	231	185	151	75	0	0	0	37	0	577	199	0	0	0	0	1455	13	0	0	7	33	0	291	31	0	0	0	84	0	0	28	241	0	16	2062	91	0	567	0	193	0	0	0	0	0	60	106	923	104	0	143	0	25	423	388	0	95	197	253	117	43	191	0	42	0	0	0	0	0	43	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	117	330	128	0	280	0	0	1013	0	79	76	0	94	0	121	313	228	0	106	0	0	0	0	0	0	0	0	0	68	171	0	191	56	371	337	540	340	0	252	235	0	0	0	232	0	140	0	318	434	0	681	758	0	125	103	0	564	0	0	0	0	209	0	234	0	0	0	245	110	124	26	118	103	160	176	267	46	0	259	0	127	0	0	0	0	0	56	0	215	139	0	0	0	86	343	385	0	0	46	190	113	0	152	54	45	19	0	40	13	0	219	142	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV19	0	0	0	2113	528	0	0	110	39	74	1096	34	0	0	0	99	646	0	183	0	164	871	230	868	23	0	401	20	267	57	155	236	0	498	86	24	681	225	195	116	596	172	20	829	39	290	284	5529	149	32	392	0	0	0	0	0	0	148	0	74	0	9	0	0	774	0	4	42	42	13	166	0	6	0	43	0	149	0	9	0	0	19	454	702	0	24	30	0	0	0	181	241	0	15	4	0	67	15	536	177	301	24	0	26	15	62	0	116	48	36	121	0	94	0	0	0	16	319	0	57	0	0	10	35	0	0	0	0	7	0	52	0	0	0	380	2	54	0	123	24	0	24	0	77	763	0	0	0	0	0	0	110	0	0	37	0	21	120	0	0	0	0	0	0	0	0	1744	1131	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	50	28	0	23	0	0	0	0	0	34	0	5	0	0	6	12	0	0	0	37	0	0	263	0	416	0	0	2	0	0	7	0	0	0	0	21	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	234	299	30	0	0	0	0	0	0	52	0	0	0	0	0	5	8	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	4	211	350	0	0	0	66	0	6	0	0	0	39	0	7	0	428	0	90	25	38	115	0	0	0	0	0	9	0	47	25	27	792	26	71	87	0	0	36	0	0	27	0	29	0	102	0	0	9	0	0	0	0	0	106	0	0	0	0	0
ASV20	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	49	0	6	16	0	0	0	0	0	91	0	414	6	144	43	0	5	0	25	0	44	309	751	63	14	0	328	53	22	26	84	9	0	0	0	0	7	0	0	0	45	0	0	5	0	7	39	0	50	53	14	0	77	0	8	119	145	1732	596	484	65	8	159	639	115	381	3	19	645	569	220	375	714	164	454	227	451	1063	370	125	246	1883	4337	2409	493	660	468	745	587	1168	111	460	19	211	67	11	184	517	943	314	359	714	246	39	717	39	12	229	97	9	294	38	19	62	28	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV21	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	22	0	34	44	0	28	0	0	0	23	0	0	57	1048	30	77	0	353	6	122	979	171	682	0	184	263	435	5	1503	36	59	359	1161	54	615	1854	0	209	1821	3852	0	0	34	39	23	278	599	400	1305	215	138	386	204	6415	330	10	18	921	43	316	211	0	78	292	282	198	399	338	97	720	11	0	326
ASV22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	462	75	0	0	0	0	0	0	0	0	0	0	0	0	0	88	134	0	0	0	0	90	0	0	0	0	0	0	0	0	195	0	0	0	163	117	0	0	0	0	0	0	0	156	0	95	283	0	0	100	503	44	601	884	523	0	63	0	0	0	514	749	1128	1008	245	276	916	210	0	0	0	0	0	0	197	121	0	0	228	0	0	493	0	0	0	0	0	8	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	111	1965	0	0	0	0	0	0	717	0	0	0	25	0	87	2557	0	0	454	0	0	0	0	0	0	1646	1788	49	2423	270	506	0	0	0	0	9	0	0	0	54	345	197	0	45	0	0	1193	0	0	0	0	0	0	0	0	119	0	0
ASV23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	65	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	129	0	0	0	1024	60	0	0	0	0	0	0	0	0	0	0	0	0	0	141	226	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	0	0	796	332	416	0	0	0	83	0	114	424	0	356	1353	578	0	138	1824	250	652	1126	1017	0	336	0	65	0	749	753	940	1635	834	1892	1151	616	210	0	0	0	0	0	678	230	575	0	1165	154	0	837	0	0	0	0	0	0	0	0	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	20	79	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	53	0	67	0	0	276	0	0	0	0	0	0	0	0	0	0	0
ASV24	2	12	0	0	0	0	0	6	0	0	0	0	0	0	24	6	44	0	1121	0	0	277	0	126	0	0	0	0	20	0	0	0	0	1019	0	0	0	691	35	0	0	52	7	0	0	10	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	39	0	23	0	0	0	21	0	0	334	0	0	0	28	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	78	374	1152	0	107	11	0	0	229	444	481	0	0	12	371	4	45	0	0	611	0	0	0	107	4	391	0	5	8	10	0	0	0	30	12	11	15	0	5	497	0	0	0	27	53	40	253	62	53	17	0	169	834	95	35	67	0	73	116	0	60	252	65	0	909	29	0	92	262	167	17	0	77	0	18	0	36	1142	0	30	21	0	0	516	0	52	66	25	0	0	45	0	0	35	22	3	0	0	9	204	26	11	20	0	18	31	43	69	20	36	0	11	44	82	22	13	115	1445	757	0	301	0	55	7	4	0	0	0	42	64	113	587	489	18	1088	18	520	1420	8	0	0	0	0	0	0	39	609	30	21	21	0	118	3	0	564	399	0	195	0	8	304	364	54	0	0	0	0	243	0	0	130	0	0	0	3	0
ASV25	0	0	173	46	0	0	14	61	0	284	0	277	0	0	69	0	42	66	0	0	0	0	0	5	354	0	0	93	40	0	0	0	77	28	0	0	504	125	42	13	0	0	7	68	163	0	0	314	16	12	0	0	0	35	0	20	0	0	21	0	0	0	245	18	0	0	0	25	0	500	23	49	0	0	88	0	0	11	0	0	0	178	21	176	0	0	6	0	0	0	0	0	0	0	135	0	3	192	0	65	27	0	0	13	84	9	0	0	0	0	0	0	0	5	0	0	10	0	0	0	46	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	270	0	371	161	94	260	232	268	0	848	254	176	95	85	262	276	166	131	265	156	487	340	401	272	0	0	0	0	113	0	140	71	49	204	0	284	554	136	158	0	253	91	103	0	170	176	96	134	100	153	253	377	153	226	0	48	235	89	408	50	79	0	17	273	0	94	86	1757	0	132	66	78	44	452	95	221	191	510	209	87	457	59	207	413	186	0	0	33	151	140	170	139	324	102	0	276	380	422	0	247	144	154	216	220	145	109	208	24	89	96	40	35	203	94	148	5	96	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV26	8	28	0	0	0	0	84	34	69	0	0	0	0	28	0	19	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	7	148	0	0	0	0	0	37	46	0	30	219	0	48	16	0	38	109	15	6	372	0	480	97	0	0	0	0	971	12	91	0	0	0	0	60	0	8	0	0	0	0	81	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	677	0	0	309	0	0	0	0	36	55	0	0	51	606	6	51	210	0	528	299	2	47	2711	0	199	666	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	374	27	12	0	0	0	0	256	0	49	0	0	0	0	22	0	0	0	0	0	32	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	129	0	137	259	0	16	68	0	962	217	0	0	0	0	1180	22	4215	0	0	0	0	680	0	60	2	0	0	0	137	0	32	0	0	9	49	0	0	0	0	0	0	23	3	10	378	0	0	533	0	35	0	0	0	255	45	0	81	302	5	202	167	120	996	91	0	1441	71	2	2218	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	487	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	162	323	0	0	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	200	90	48	0	599	143	772	242	592	333	0	1210	60	502	33	119	522	272	0	1038	141	710	0	132	178	0	554	488	1000	657	0	296	0	0	340	0	0	391	215	1203	777	767	262	1799	426	214	0	799	0	1089	684	261	430	50	352	55	0	0	190	58	0	154	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	319	0	0	0	0	0	0	0	51	0	0	113	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0
