FUN_ID	BS	RS	BL1	BL2	BL3	BL4	BL5	BL6	BL7	BL8	BL9	BL10	BL11	BL12	BL13	BL14	BL15	BL16	BL17	BL18	BL19	BL20	BL21	BL22	BL23	BL24	BL25	BL26	BL27	BL28	BL29	BL30	BL31	BL32	BL33	BL34	BL35	BL36	BL37	BL38	BL39	BL40	BL41	BL42	BL43	BL44	BL45	BL46	BL47	BL48	BL49	BL50	BL51	BL52	BL53	BL54	BL55	BL56	BL57	BL58	BL59	BL60	BM1	BM2	BM3	BM4	BM5	BM6	BM7	BM8	BM9	BM10	BM11	BM12	BM13	BM14	BM15	BM16	BM17	BM18	BM19	BM20	BM21	BM22	BM23	BM24	BM25	BM26	BM27	BM28	BM29	BM30	BM31	BM32	BM33	BM34	BM35	BM36	BM37	BM38	BM39	BM40	BM41	BM42	BM43	BM44	BM45	BM46	BM47	BM48	BM49	BM50	BM51	BM52	BM53	BM54	BM55	BM56	BM57	BM58	BM59	BM60	BH1	BH2	BH3	BH4	BH5	BH6	BH7	BH8	BH9	BH10	BH11	BH12	BH13	BH14	BH15	BH16	BH17	BH18	BH19	BH20	BH21	BH22	BH23	BH24	BH25	BH26	BH27	BH28	BH29	BH30	BH31	BH32	BH33	BH34	BH35	BH36	BH37	BH38	BH39	BH40	BH41	BH42	BH43	BH44	BH45	BH46	BH47	BH48	BH49	BH50	BH51	BH52	BH53	BH54	BH55	BH56	BH57	BH58	BH59	BH60	RL1	RL2	RL3	RL4	RL5	RL6	RL7	RL8	RL9	RL10	RL11	RL12	RL13	RL14	RL15	RL16	RL17	RL18	RL19	RL20	RL21	RL22	RL23	RL24	RL25	RL26	RL27	RL28	RL29	RL30	RL31	RL32	RL33	RL34	RL35	RL36	RL37	RL38	RL39	RL40	RL41	RL42	RL43	RL44	RL45	RL46	RL47	RL48	RL49	RL50	RL51	RL52	RL53	RL54	RL55	RL56	RL57	RL58	RL59	RL60	RM1	RM2	RM3	RM4	RM5	RM6	RM7	RM8	RM9	RM10	RM11	RM12	RM13	RM14	RM15	RM16	RM17	RM18	RM19	RM20	RM21	RM22	RM23	RM24	RM25	RM26	RM27	RM28	RM29	RM30	RM31	RM32	RM33	RM34	RM35	RM36	RM37	RM38	RM39	RM40	RM41	RM42	RM43	RM44	RM45	RM46	RM47	RM48	RM49	RM50	RM51	RM52	RM53	RM54	RM55	RM56	RM57	RM58	RM59	RM60	RH1	RH2	RH3	RH4	RH5	RH6	RH7	RH8	RH9	RH10	RH11	RH12	RH13	RH14	RH15	RH16	RH17	RH18	RH19	RH20	RH21	RH22	RH23	RH24	RH25	RH26	RH27	RH28	RH29	RH30	RH31	RH32	RH33	RH34	RH35	RH36	RH37	RH38	RH39	RH40	RH41	RH42	RH43	RH44	RH45	RH46	RH47	RH48	RH49	RH50	RH51	RH52	RH53	RH54	RH55	RH56	RH57	RH58	RH59	RH60
chemoheterotrophy	0.378498199	0.328919861	0.158383886	0.086411522	0.262890431	0.218217997	0.218217997	0.166767902	0.112480902	0.124305298	0.110878661	0.087407904	0.25	0.171208226	0.091779205	0.14568504	0.131824021	0.165975465	0.167403016	0.12410833	0.157488901	0.138886412	0.131605899	0.30703562	0.132305346	0.347172695	0.165571482	0.250286088	0.18749821	0	0.264957265	0.142857143	0.150314193	0.161473923	0.129403047	0.104069962	0.199468792	0.186695109	0.18705238	0.156351319	0.151353383	0.127351494	0.228214173	0.155367795	0.158709216	0.113951546	0.109999682	0.09935734	0.160911481	0.226298654	0.135455218	0.214321572	0.241534989	0.169448584	0.169632593	0.196757208	0.125910756	0.186851664	0.225999844	0.121219395	0.238530184	0.236425986	0.174774103	0.295703839	0.261993653	0	0.275988179	0.240121696	0.267813072	0.212958702	0.216374781	0.248188313	0	0.267420458	0.201373344	0.269982656	0.216388757	0.228619376	0.216658564	0.244990558	0.191936606	0.196882914	0.221448022	0.325609361	0.199139297	0.322222222	0.232487787	0.258754811	0.295033479	0.448275862	0	0.1367713	0.229684248	0.230914232	0.176343236	0.169974537	0.26527298	0.224647333	0.5	0.204287902	0.214017924	0.192555547	0.25	0.21641791	0.179881172	0.208189053	0.171632235	0.170345886	0.22214338	0.257512699	0.246344565	0.290520014	0.280845628	0.235779018	0.318730898	0.255052443	0.182325562	0.254762479	0.272091156	0.280911812	0.245494246	0.277404212	0.183059394	0.166666667	0.263959391	0.348411935	0.348411935	0.453703704	0.344355758	0.184577542	0.380986676	0.400366348	0.434745522	0.434745522	0.43990755	0.327202323	0.38305709	0.249777646	0.298767967	0.234883721	0.278700361	0.193425017	0.369942197	0.397003745	0.236875319	0.470430108	0.290351668	0.231065469	0.403892944	0	0.333333333	0.333333333	0.204057279	0.376623377	0.208025343	0.223024781	0.232981434	0.350592365	0.259715026	0.259715026	0.364051095	0.260124178	0.5	0.275862069	0.162162162	0.496866607	0.199643176	0.430769231	0.265877287	0.271070615	0.398989899	0.326469111	0.342313052	0.476127125	0.486770073	0.465448061	0.257458564	0.353106212	0.345422117	0.252246026	0.442225898	0.382251249	0.084325679	0.127637131	0.24632713	0.499878803	0.14890905	0.082320086	0.108139992	0.087519334	0.108533731	0.008474576	0.499476074	0.093020595	0.091225166	0.126634699	0.133962746	0.207436399	0.093037938	0.089691703	0.089261968	0.087898635	0.091374099	0.187259747	0.089306282	0.173041894	0.113839711	0.244822485	0.276508601	0.380291306	0.498799081	0.117739403	0.206448508	0.254683463	0.089773668	0.090007402	0.152336312	0.086415469	0.150393336	0.084267076	0.091930418	0.083603896	0.15732928	0.078389831	0.077046365	0.098830543	0.152877698	0.176024501	0.098232033	0.121733916	0.081035642	0.128430121	0.238974101	0.082932692	0.151252847	0.185756046	0.085375444	0.091703357	0.223145331	0.185579196	0.172111111	0.254843825	0.217909259	0.244462674	0.277261276	0.446834665	0.251995816	0.184604773	0.250476872	0.191349965	0.243817595	0.144389488	0.291913215	0.233732631	0.256132185	0.252244453	0.249440933	0.201357353	0.25816633	0.211157936	0.219838281	0.194849124	0.247770127	0.292916042	0.230475118	0.218585403	0.250775098	0.279978399	0.357313209	0.468519734	0.387321491	0.322951105	0.211473303	0.244033432	0.204664027	0.249154417	0.269925836	0.242334218	0.5	0.216462835	0.220155211	0.217055797	0.252254022	0.217742854	0.266887967	0.233229294	0.199111986	0.276324879	0.209234812	0.237288136	0.279859485	0.227233371	0.256441812	0.243942562	0.243731743	0.249697367	0.189559897	0.220664346	0.249193778	0.15401245	0.243563006	0.258057528	0.403062572	0.5	0.290163376	0	0.375913373	0.128404669	0.266879489	0.245956852	0.331260858	0.437886292	0	0.440319817	0.296519285	0.291977016	0.334054054	0.490902144	0.23964557	0.275637819	0.292215317	0.341787637	0.243253564	0.365624629	0.440730922	0.443248872	0.468569808	0.405302364	0.422499679	0.370149254	0.325984715	0.325984715	0.274954072	0.201366743	0.286998661	0.323184602	0.347015377	0.295549409	0.307288936	0.209189281	0.29468681	0.381253322	0.464490498	0.403758253	0.359542778	0.209316693	0.31967498	0.362637363	0.325308396	0.293542794	0.422413793	0.370618015	0.402926647	0.360371198	0.34467777	0.308197658	0.356548501	0.404433735	0.468477617	0.194284144	0.293946449	0.361391896
aerobic_chemoheterotrophy	0.361318925	0.310801394	0.112634158	0.004000533	0.26152702	0.197490604	0.197490604	0.125396504	0.043833307	0.061433009	0.040745168	0.009544541	0.25	0.123329049	0.012691753	0.090828872	0.07177264	0.123910922	0.123649631	0.060188516	0.110522626	0.082627496	0.070360508	0.30703562	0.073471969	0.347172695	0.119743965	0.250286088	0.153980577	0	0.264957265	0.089285714	0.09962554	0.116507937	0.068586845	0.031124951	0.171580345	0.153459219	0.149206572	0.106605371	0.095964912	0.065806512	0.217044273	0.105093917	0.113245925	0.049206349	0.038993671	0.025094359	0.115612871	0.208027601	0.069895316	0.175308376	0.235119401	0.120417288	0.120384421	0.162765236	0.063211374	0.150921169	0.21169967	0.08737398	0.215748031	0.225566775	0.136393543	0.258683729	0.261993653	0	0.267602512	0.23437916	0.267335403	0.19406419	0.181611208	0.202652002	0	0.249496012	0.169943735	0.261104742	0.18599333	0.215559715	0.199249948	0.234315988	0.154704655	0.167699201	0.20318757	0.325609361	0.171776645	0.322222222	0.215143638	0.258754811	0.295033479	0.448275862	0	0.073991031	0.210723737	0.220454702	0.138992432	0.130175451	0.26527298	0.208058364	0.5	0.175229709	0.188952762	0.160690282	0.25	0.197705502	0.143652257	0.187351923	0.131210517	0.126903553	0.207104926	0.25076192	0.22960373	0.288286276	0.276230116	0.222876453	0.318730898	0.2473413	0.148611912	0.250210996	0.267808664	0.280528053	0.222757521	0.276484395	0.183059394	0.166666667	0.263959391	0.348411935	0.348411935	0.453703704	0.328962372	0.184577542	0.380986676	0.399581316	0.434745522	0.434745522	0.43990755	0.327202323	0.38305709	0.249777646	0.298767967	0.234883721	0.278700361	0.193425017	0.369942197	0.397003745	0.236875319	0.470430108	0.290351668	0.231065469	0.403892944	0	0.333333333	0.333333333	0.204057279	0.376623377	0.208025343	0.223024781	0.232981434	0.350592365	0.259715026	0.259715026	0.364051095	0.260124178	0.5	0.275862069	0.162162162	0.496866607	0.199643176	0.430769231	0.265877287	0.271070615	0.398989899	0.326469111	0.342313052	0.476127125	0.486770073	0.465448061	0.255406472	0.353106212	0.344233056	0.252246026	0.442225898	0.382251249	0.007036636	0.118495077	0.24632713	0.499878803	0.09687336	0.007346939	0.035233976	0.006757882	0.047882528	0.008474576	0.499476074	0.025171625	0.036589404	0.077593723	0.089563664	0.171314416	0.018309132	0.032674682	0.022689495	0.01224215	0.034410602	0.187259747	0.010779363	0.155434123	0.067485247	0.239201183	0.276508601	0.380291306	0.498799081	0.117739403	0.197946744	0.254683463	0.019735026	0.017098446	0.108539622	0.010609817	0.093243869	0.013200307	0.025610051	0.005321068	0.110528798	0.00554883	0.003091013	0.039899106	0.097379239	0.141607117	0.033999372	0.060481453	0.018493611	0.077536694	0.2366608	0.023677885	0.104271071	0.171494375	0.005882538	0.022977435	0.21881582	0.167257683	0.157777778	0.2534648	0.19882681	0.201867861	0.27681142	0.446834665	0.251280075	0.152627949	0.24940391	0.155211005	0.228764784	0.080984447	0.178829717	0.220220412	0.232720503	0.244228549	0.242245989	0.17253855	0.243151315	0.187156373	0.198120092	0.16343481	0.240274267	0.292916042	0.214736655	0.218585403	0.241830603	0.272823005	0.357313209	0.468519734	0.387321491	0.315642944	0.182069556	0.233641593	0.173769564	0.232795629	0.269683669	0.231246684	0.5	0.191084215	0.20415135	0.199907664	0.252254022	0.193068367	0.258257261	0.224182386	0.169945762	0.23902102	0.183901724	0.230017049	0.261960522	0.222496689	0.255980309	0.238561271	0.2406889	0.248234641	0.155590093	0.208556821	0.247533909	0.153736469	0.239993583	0.257792755	0.403062572	0.5	0.290163376	0	0.375913373	0.125810636	0.266879489	0.245956852	0.331260858	0.437886292	0	0.440319817	0.296519285	0.291977016	0.334054054	0.490902144	0.238886076	0.275637819	0.292215317	0.341787637	0.243253564	0.333293712	0.440068169	0.443248872	0.468286227	0.405302364	0.422414162	0.370149254	0.325984715	0.325984715	0.274954072	0.085649203	0.286998661	0.323184602	0.347015377	0.295549409	0.307288936	0.209189281	0.29468681	0.381253322	0.464408585	0.403758253	0.359542778	0.197331027	0.31967498	0.362637363	0.325308396	0.292386907	0.420689655	0.370618015	0.402553826	0.349888297	0.34467777	0.308197658	0.356548501	0.404433735	0.468477617	0.193459742	0.293946449	0.361391896
nitrate_reduction	0.159323912	0.103484321	0.160600404	0.084366804	0.229300942	0.195666593	0.195666593	0.168657623	0.111901375	0.124205546	0.109284718	0.120897522	0.25	0.167544987	0.093483676	0.132419554	0.127970456	0.165731512	0.15813927	0.120084381	0.153399797	0.136055635	0.124470845	0.196644098	0.132416949	0.126846663	0.150556672	0.249713912	0.178760707	0.333333333	0.235042735	0.142857143	0.146199958	0.15845805	0.128719079	0.104521048	0.189110226	0.182507703	0.163530403	0.143914832	0.127318296	0.131777835	0.227015783	0.142394607	0.16096314	0.137468672	0.105753634	0.117209018	0.158883185	0.199037854	0.107116422	0.117326449	0.228585007	0.135022355	0.145583299	0.160836244	0.124138474	0.173893125	0.215826218	0.369659145	0.194435696	0.216422176	0.168567418	0.041819013	0.22923278	1	0.237273735	0.236090512	0.224743253	0.209478891	0.132749562	0.057177365	1	0.253352616	0.166495251	0.214392804	0.151691282	0.217560619	0.208787647	0.224297104	0.162175241	0.185076953	0.19261573	0.154756949	0.189119171	0.144186047	0.192511092	0.23913219	0.206104141	0.025862069	1	0.087443946	0.184518151	0.225558033	0.171373169	0.165213297	0.218461618	0.207513471	0	0.174425727	0.183525547	0.179113624	0.25	0.204128611	0.172266612	0.200291598	0.166936998	0.15464526	0.206670024	0.21579551	0.167726213	0.253171909	0.18284843	0.210025088	0.285353903	0.217373826	0.176332482	0.240565469	0.189729668	0.219126564	0.211631776	0.194874397	0.158369211	0.166666667	0.184433164	0.06641001	0.06641001	0.023148148	0.058722919	0.157400774	0.032409075	0.004317676	0.033835655	0.033835655	0.030046225	0.083252662	0.012891344	0.126890009	0.088295688	0.127906977	0.14801444	0.185351155	0.064226076	0.052434457	0.120491957	0.043010753	0.104824166	0.127086008	0.001216545	1	0	0	0.14797136	0	0.142907427	0.130347816	0.131052057	0.050460728	0.19365285	0.19365285	0.113138686	0.113705866	0	0.072249589	0.513513514	0	0.14391912	0	0.104843918	0.130599848	0.050505051	0.180813661	0.29679517	0.010199557	0.005930657	0.020062416	0.112549329	0.09498998	0.099881094	0.218382861	0.088492439	0.18209758	0.108170475	0.23347398	0.2791381	0.000242395	0.154157607	0.113340494	0.106409752	0.095086258	0.143860396	0.747973471	0.000523926	0.136270023	0.188741722	0.197471665	0.22531258	0.190965427	0.117258796	0.172538983	0.155834441	0.116239212	0.233434085	0.366282262	0.105726352	0.368245294	0.234247097	0.373076923	0.36879949	0.084054013	0.001566416	0.254840398	0.277029195	0.263888889	0.161951421	0.150407106	0.105024169	0.114873575	0.209162425	0.164850345	0.183619232	0.12536075	0.174833604	0.125605327	0.152375501	0.153634488	0.145597807	0.149482281	0.164661575	0.15514435	0.234028245	0.164326739	0.176665829	0.148918269	0.136617312	0.227566658	0.10752147	0.135525592	0.252515797	0.214539007	0.164222222	0.207543267	0.207263642	0.070612734	0.244571737	0.10633067	0.237268072	0.184935853	0.210360038	0.169316857	0.204794131	0.111375961	0.41617357	0.190576585	0.144240168	0.200365525	0.192707827	0.183841509	0.172887173	0.190142614	0.199550457	0.18018018	0.204712513	0.202617441	0.206704407	0.233634312	0.21820726	0.190198461	0.142409095	0.031079011	0.225357018	0.09274404	0.15702769	0.210315569	0.169149538	0.186125927	0.226577872	0.212307692	0	0.178220645	0.21454829	0.2114167	0.247713232	0.182173632	0.201659751	0.211426245	0.181165585	0.074015593	0.188638308	0.218483602	0.141769823	0.216053784	0.236135682	0.222724104	0.219084713	0.230530616	0.178359976	0.210219253	0.238831452	0.145365061	0.211197562	0.240630641	0.040746282	0	0.12678693	1	0.052821551	0.560311284	0.178930567	0.093921774	0.061899973	0.000122795	1	0.035622501	0.087676388	0.101298149	0.196756757	0.002196858	0.116708861	0.102551276	0.085958074	0.047545262	0.123217923	0.015452276	0.01865177	0.096494273	0.01947254	0.03900522	0	0.259701493	0.076719577	0.076719577	0.103490508	0.497494305	0.072817701	0.068883056	0.062477297	0.085994468	0.078133193	0.150393102	0.08351723	0.042289292	0	0.023023531	0.097332871	0.081057704	0.066741983	0.067460317	0.077198567	0.083381495	0.014137931	0.110134683	0.098331625	0.060835195	0.140115858	0.037893935	0.058018922	0.077783133	0.017432512	0.201428964	0.302444703	0.108328115
nitrogen_fixation	0.003602106	0.011498258	0.11024265	0.000177801	0.225334655	0.168472253	0.168472253	0.121212121	0.042358148	0.061333257	0.02908946	0.00351641	0.25	0.046979434	0.010515275	0.074827931	0.067919075	0.123666969	0.112077074	0.056067017	0.103006465	0.077968973	0.057285266	0.17265234	0.073378967	0.048904738	0.102345851	0.249713912	0.142349672	0	0.235042735	0.089285714	0.094884528	0.111927438	0.061215184	0.029407913	0.155112882	0.143662269	0.122173852	0.090007259	0.064937343	0.059614343	0.215755438	0.091255849	0.111156923	0.036549708	0.033968385	0.014689381	0.107474646	0.173915156	0.022734482	0.068093804	0.220506119	0.077496274	0.063273095	0.113080653	0.057185617	0.120062829	0.198749059	0.018722996	0.15664042	0.20441989	0.125734714	0.001256856	0.211218966	0	0.11023273	0.227609812	0.22084229	0.18563787	0.092469352	0.000359768	0	0.038303094	0.129166919	0.143839845	0.119104335	0.203747929	0.185244346	0.16882606	0.092611076	0.15589324	0.171391959	0.148235512	0.160236372	0.144186047	0.16967687	0.237786331	0.203828902	0	0	0	0.149063536	0.209466449	0.128280432	0.111688583	0.208150745	0.190016347	0	0.130474732	0.150748027	0.142049498	0.25	0.179252989	0.128730451	0.170888767	0.117530306	0.111202928	0.180919246	0.180501393	0.148760331	0.119907076	0.13442677	0.185448774	0.04987144	0.170010598	0.135904935	0.197281167	0.172140863	0.19587075	0.108380702	0.179744989	0	0	0	0	0	0	0.017103763	0.000143287	0	0.000479742	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0.000187975	0	0	0	0.001216545	0	0	0	0	0	0	0.000222247	0	0	0	0	0.004562044	0	0	0	0	0	0	0	0	0.002277904	0	0	0	0	0	0.00891663	0.00347277	0	0.001189061	0	0	0	0.000598257	0	0	0	0.030066732	0.000687433	0.001022414	0.000237954	0	0	0.000523926	0.023340961	0	0.011224935	0	0.075913242	0	0.004582788	0.005069814	0	0.001627528	0	0.001476625	0	0.013040168	0.086686391	0.076545008	0	0	0	0.008020533	0.001937984	0	0.000444115	0	0.000495786	0	0	0.000362406	0	0.095015984	0	0	0.000687916	0.000428229	0	0.000732294	0.018675576	0	0.00622208	0.119889364	0.002403846	0.011047836	0.094605368	0.00012583	0.005365988	0.130938451	0	0.049666667	0.150244777	0.182315241	0	0.190349088	0	0.22708253	0.143440475	0.204577969	0.133760783	0.142369237	0.000178774	0	0.147835809	0.088294159	0.172309863	0.148128342	0.14786167	0.147698719	0.156819514	0.164725458	0.147225292	0.184607339	0.18799975	0.186757165	0.061888638	0.198342799	0.180558931	0.141919043	0.000583643	0	0.008526188	0.094403552	0.191311533	0.134860771	0.168075972	0.218404722	0.195809019	0	0.131265446	0.180535442	0.189948556	0.247713232	0.154728011	0.182780083	0.185823495	0.148702542	0.017270305	0.151234568	0.199954869	0.087822014	0.198405827	0.230110504	0.196598355	0.194072541	0.221577726	0.140319716	0.171983313	0.23174144	0.097850419	0.186893399	0.232374534	0	0	0	0	0	0	0	0	0	0	0	0.000285551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285633	0	0	0	0	0	0.000357814
fermentation	0.008589637	0.01358885	0.0458275	0.083344446	0.004090233	0.024375415	0.024375415	0.041843828	0.068647595	0.062872289	0.071030086	0.077863362	0	0.051092545	0.079271011	0.057297488	0.060051381	0.042134244	0.043895904	0.064017364	0.04864086	0.056258916	0.061245391	0.013982926	0.058833377	0.009933775	0.046338225	0	0.034520297	0	0	0.053571429	0.051363644	0.045510204	0.061861154	0.073410649	0.032138114	0.033235891	0.038196882	0.051149286	0.055989975	0.061544982	0.011260345	0.051160934	0.045573239	0.06984127	0.071387679	0.074671019	0.04637536	0.019777443	0.066511579	0.040304073	0.008078888	0.051266766	0.050673656	0.037067932	0.063408294	0.037926634	0.015130674	0.046087374	0.019895013	0.012319807	0.041867708	0.040790676	0.010360276	0	0.012670853	0.006541168	0.002627179	0.021827908	0.035551664	0.045536311	0	0.020729249	0.036330087	0.013111092	0.032586946	0.013619054	0.02178392	0.015605329	0.043764934	0.029183713	0.020422874	0.007816475	0.028882799	0	0.021713799	0.001345859	0	0.025862069	0	0.087443946	0.02510084	0.013103147	0.041360744	0.04785657	0.009022014	0.01743658	0	0.036715161	0.027136073	0.033782715	0	0.02339051	0.039541078	0.02776259	0.043110808	0.043442333	0.02403406	0.010126167	0.018965883	0.00384203	0.006222698	0.016589012	0.002183088	0.014910646	0.039727325	0.007806848	0.009673842	0.004144601	0.024400388	0.004630804	0.158369211	0.166666667	0.082910321	0.06641001	0.06641001	0.023148148	0.031927024	0.157257487	0.03060857	0.000785032	0.029286324	0.029286324	0.030046225	0.066795741	0.012891344	0.123332345	0.084188912	0.127906977	0.078700361	0.139573515	0.064226076	0.041198502	0.120303982	0	0.104824166	0.127086008	0	0	0	0	0.14797136	0	0.142907427	0.13012557	0.131052057	0.050460728	0.086787565	0.086787565	0.042883212	0.113705866	0	0.072249589	0	0	0.14391912	0	0.104843918	0.099088838	0.050505051	0.047212456	0.00510915	0.010199557	0.005930657	0.011145787	0.109076559	0.052104208	0.068965517	0.087767795	0.00094518	0.011525163	0.077289043	0.009142053	0	0	0.051735773	0.074973147	0.073141958	0.080832838	0.060651202	0	0	0.06784897	0.054635762	0.049040976	0.04541975	0.036121983	0.074728807	0.057017022	0.066572473	0.075656485	0.056963497	0	0.078526919	0.017607772	0.046544832	0.005621302	0	0	0	0	0.008501765	0	0.070038642	0.072908956	0.04379669	0.075805652	0.057149468	0.071066769	0.066320367	0.078282828	0.045961952	0.072841001	0.073955352	0.058931438	0.055498458	0.034417384	0.06423266	0.061252463	0.062542031	0.050893427	0.002967061	0.059254808	0.046981777	0.014261671	0.079492906	0.068725922	0.003744442	0.018321513	0.014333333	0.002895953	0.01984285	0.046885846	0.001049664	0	0.002229808	0.033466685	0.006080114	0.03613896	0.015052811	0.063405041	0	0.014981632	0.02611124	0.010965756	0.008896451	0.029093268	0.022583808	0.024224833	0.022506349	0.031414314	0.010604608	0.011681659	0.016449806	0	0.009301177	0.008451465	0.000555392	0	0	0.007308161	0.032675157	0.010646074	0.030894462	0.016749057	0.001846526	0.011087533	0	0.026582599	0.018120382	0.017345997	6.55E-05	0.024674487	0.008630705	0.011037228	0.029166224	0.037303859	0.025333089	0.008223849	0.017898963	0.005220536	0.002461349	0.008336819	0.004807692	0.00171492	0.034142491	0.013111257	0.00225268	0.00027598	0.0040908	0.001010952	0.041890346	0	0.060755616	0	0.047627432	0.063553826	0.124022346	0.133511264	0.068848862	0.000695837	0	0.020416905	0.102163688	0.101298149	0.04	0.000955155	0.126126582	0.102551276	0.09617613	0.046852063	0.128818737	0.017591822	0.021113425	0.001735509	0.00425371	0.03900522	0	0	0.075249853	0.075249853	0.103490508	0.024145786	0.098195498	0.079848352	0.060782177	0.091626854	0.078133193	0.142277454	0.096206077	0.061248597	8.19E-05	0.022346369	0.048146865	0.144445817	0.07530199	0.068681319	0.077198567	0.094677665	0.015862069	0.049001815	0.026470314	0.05567967	0.0131892	0.03418071	0.057221019	0.037783133	0.010662605	0.135476779	0.009545984	0.041327489
manganese_oxidation	0.002493766	0.009407666	0.045749728	0.082410988	0.001363411	0.020727393	0.020727393	0.042316258	0.069016385	0.062872289	0.071926679	0.077863362	0	0.047879177	0.079087452	0.054856168	0.060051381	0.042064543	0.043753385	0.063919814	0.046966275	0.056838445	0.061245391	0	0.058833377	0	0.045827517	0	0.033517633	0.333333333	0	0.053571429	0.050688652	0.044965986	0.060816202	0.072945011	0.027888446	0.033235891	0.03700323	0.049745947	0.055388471	0.061544982	0.0111699	0.050273878	0.045463291	0.064745196	0.071006011	0.074262981	0.04529861	0.018271053	0.065559903	0.039013196	0.006415588	0.049031297	0.049248172	0.033991971	0.062699382	0.035930495	0.014871143	0.033845415	0.017900262	0.010859211	0.03838056	0.03702011	0	0	0.008385667	0.005742537	0.000477669	0.018894513	0.034763573	0.045536311	0	0.017924446	0.031429609	0.008877914	0.030395426	0.013059661	0.017408616	0.01067457	0.037231951	0.029183713	0.018260452	0	0.027362651	0	0.017344149	0	0	0	0	0.062780269	0.018960512	0.01045953	0.037350804	0.039799086	0	0.016588969	0	0.029058193	0.025065162	0.031865264	0	0.018712408	0.036228915	0.020411883	0.040421718	0.043442333	0.015038454	0.006750778	0.016740835	0.002233738	0.004409462	0.013107368	0	0.007711143	0.03371365	0.004551483	0.004282491	0.000383759	0.018161653	0.000602639	0	0	0	0	0	0	0.01995439	0	0	0.000785032	0	0	0	0	0	0	0.004106776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002052092	0	0	0	0	0	0.085864053	0.223628692	0.089618022	0	0.082702257	0.097529538	0.080220212	0.082046401	0.107256863	0.117538688	0	0.080549199	0.119039735	0.110832607	0.089818831	0.050962166	0.092808357	0.122187835	0.106050532	0.089184061	0.083701465	0.129599121	0.085348926	0.077109897	0.100609176	0.005621302	0	0.077681687	0.000417711	0.254840398	0.121270452	0.112403101	0.084115374	0.083197631	0.054636004	0.090580069	0.060851458	0.08457406	0.083957478	0.087842713	0.050940726	0.103864003	0.087922152	0.079339601	0.090955807	0.128773516	0.094256721	0.081641395	0.083053127	0.08535418	0.018405834	0.099759615	0.094703872	0.078217734	0.084117147	0.086130985	0.067868008	0.072104019	0.036666667	0.025305109	0.019553174	0.050419638	0.000959693	0	0.001789352	0.038708787	0.000953743	0.034879925	0.026563785	0.073535546	0	0.017057978	0.03234815	0.013530845	0.021973748	0.031563451	0.015566587	0.028299517	0.026330385	0.031414314	0.012173509	0.002623688	0.017220427	0.105154251	0.010096853	0.007155394	0	0.015320639	0	0.058117279	0.055263465	0.016652366	0.034068766	0.01759464	0.002906009	0.014801061	0	0.030764844	0.022019234	0.018928901	0	0.027445621	0.011410788	0.0162392	0.029963841	0.047468667	0.030466936	0.009753285	0.037805286	0.006035449	0.001051201	0.017036108	0.006694255	0.004665591	0.035104598	0.021893918	0.003580575	0.00027598	0.004732494	0.001035022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372821	0	0	0	0	0	0	0	0	0
