0,0.146531957,0.114222087,0.027091747,0.025859776,0.204802508,0,0,0.00282926,0,0.004310685,0.000682281,0,0.000176913,0.000235884,0,0,0,0.001684109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037527,0,0,0,0.021718701,0.093859016,0,0,0.000418676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002683179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342826103,0,0,0,0,0,0.008029592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEN-BC
0,0.089735554,0.023031552,0.079119058,0.017269703,0.001498179,0,0,0.00137786,0,0.000543892,0,0.001814395,0,0.001197309,0,0,0,0,0,0,0.00014518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179161112,0,0.154901364,0.150484926,0.163064619,0,0.035498024,0.000833968,0.094712622,0,0,0,0,0.003941504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001125145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BHI-BC
0,0.002344056,0.020308317,0.009753846,0.003432057,0.006022038,0,0,0.008948041,0,0.005268328,0,0.000603332,0,0.000461553,0,0,0,0,0,0,0.000461553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113640999,0.243300102,0.27946351,0.061216163,0.014187015,0,0,0.001341136,0.064451974,0.000626449,0.001246192,0,0,0.001178574,0,0,0,0,0.001409509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369242,0.000923105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157173445,0,0,0,0,0,0.001869463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRA-BC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5436181,0.002348205,0,0.050229952,0,0,0.403393739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA-BC
0,0.021666679,0.015242718,0.025758819,0.002062454,0.012793003,0,0,0.011885175,0,0.011448797,0.000639422,0,0,0,0,0.000155313,0,0.00013217,0,0,0,0,0,0,9.91277E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070578906,0.354202126,0.000747703,0,0.001022294,0,0.000925728,0.040357393,0.000124251,0.019395982,0,0,0,0,0,0.015430875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053398616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298627116,0.001387787,0.03315265,0,0,0,0.000429553,0,0,0,0,0.00026667,0.002019072,0,0.005521534,0,0,0.000528065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHIA-BC
0,0.033387931,0.027459085,0.005689941,0.004584228,0.001449528,0,6.22123E-05,0.002002095,0,0.000116158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311816932,0.309004575,0.000232315,0,0,0,0.003174972,0.023598857,0.005565566,0.004980148,0,0,0,0,0,0.000473551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005910165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257296255,0.00150576,0.001689725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CZA-BC
0,0.043302777,0.014793974,0.022741287,0.00257164,0.001902147,0.002261316,0,0.000678957,0,0.000118687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180571542,0.554975476,0.006201412,0,0,0,0,0.005691781,0.002655397,0.010505133,0,0,0,0,0,0.016869046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018594981,0.000613238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10623822,0.001993024,0.005172078,0.00015331,0,0,0,0.001157201,0,0,0,0.000237375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GN1-BC
0,0.194849524,0.043679774,0.007315991,0.028294441,0.203703179,0,0,0.011577248,0,0.000526656,0,0.002114868,0.000211487,0,0,0.000213265,0,0.002833379,0,0,0,0,0,0,0.000060933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001540832,0,0,0.002528715,0.020976359,0.11091268,0,0,0.002766382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013776851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33325871,0,0,0,0,0,0.018858727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GYM-BC
0,0.051833405,0.013298244,0.055512577,0.005762058,0.003027629,0,0,0.003567039,0,0.001104508,0,0,0,0.000326264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273420585,0.119293528,0.085710772,0.002780271,0.23265145,0.017671981,0,0.020284603,0.061237348,0,0,0,0,0.000161577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001098724,0,0,0,0,0.000452416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043535009,0,0,0,0,0,0.006366133,0,0,0,0.000290839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLA-BC
0,0.091438214,0.318037458,0.515186548,0.01072457,0,0,0,0.00021579,0,0.000708455,0,0,0,0,0,9.24813E-05,0,0.000252454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009591046,0,0.000675696,0.012023099,0,0.021868787,0,0,0.001044258,0.016093913,0,0.000276421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001423686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GGA-BC
